game_id,jg_result,jg_matchup,jg_k,jg_a,jg_d,jg_cs,jg_op_cs,jg_gold,jg_damage,jg_matchup_strength,top_result,top_matchup,top_k,top_a,top_d,top_cs,top_op_cs,top_gold,top_damage,top_matchup_strength,mid_result,mid_matchup,mid_k,mid_a,mid_d,mid_cs,mid_op_cs,mid_gold,mid_damage,mid_matchup_strength,bot_result,bot_matchup,bot_k,bot_a,bot_d,bot_cs,bot_op_cs,bot_gold,bot_damage,bot_matchup_strength,sup_result,sup_matchup,sup_k,sup_a,sup_d,sup_cs,sup_op_cs,sup_gold,sup_damage,sup_matchup_strength
1131400,blue win,"Skarner , Rek'Sai",1.9166666666666667,7.166666666666667,0.9166666666666666,90.0,93.58333333333333,11273.416666666666,4207.666666666667,22.0,blue win,"Aatrox , Akali",3.3333333333333335,8.333333333333334,2.6666666666666665,126.66666666666667,136.0,15355.0,16049.333333333334,-2.0,blue win,"Lissandra , Corki",1.0,8.0,2.0,154.0,149.0,16409.0,16032.0,-2.0,blue win,"Xayah , Lucian",4.8,5.6,1.2,129.42857142857142,133.0,16657.428571428572,16006.714285714286,6.0,blue win,"Lux , Nautilus",1.35,11.05,1.75,7.785714285714286,23.428571428571427,9414.214285714286,7493.714285714285,22.0
1144855,blue win,"Jarvan IV , Hecarim",4.0,9.5,3.5,101.0,107.5,13534.0,8771.0,2.0,blue win,"Aatrox , Akali",3.3333333333333335,8.333333333333334,2.6666666666666665,126.66666666666667,136.0,15355.0,16049.333333333334,-2.0,blue win,"Ryze , Sylas",4.5,5.0,1.8333333333333333,138.8,130.4,14854.2,14083.0,-10.0,blue win,"Kai'Sa , Xayah",6.777777777777778,6.277777777777778,1.5555555555555556,132.625,135.25,17546.75,21408.75,10.0,blue win,"Galio , Rakan",0.5,9.666666666666666,3.0,25.75,6.0,8316.0,4139.75,-2.0
1092075,blue win,"Gragas , Jarvan IV",2.25,7.5,1.5,83.0,91.66666666666667,11376.0,10066.333333333334,-6.0,blue win,"Aatrox , Akali",3.3333333333333335,8.333333333333334,2.6666666666666665,126.66666666666667,136.0,15355.0,16049.333333333334,-2.0,blue win,"Viktor , Sylas",3.5,6.0,2.0,112.5,125.0,15257.5,21118.5,2.0,blue win,"Xayah , Ashe",6.0,8.0,1.5,144.0,134.0,17281.0,30339.0,-4.0,blue win,"Rakan , Tahm Kench",0.8,11.6,1.4666666666666666,5.6923076923076925,28.0,9215.0,6079.7692307692305,2.0
1124632,blue win,"Gragas , Sylas",5.0,9.5,2.0,98.0,87.0,15218.0,24118.0,0.0,blue win,"Renekton , Camille",3.0,8.333333333333334,1.3333333333333333,119.5,117.5,13831.5,14174.0,2.0,blue win,"Aatrox , Azir",4.333333333333333,9.0,0.6666666666666666,129.33333333333334,137.66666666666666,14094.666666666666,12629.0,4.0,blue win,"Varus , Lucian",3.5,8.5,2.0,137.0,143.0,14106.0,14910.0,0.0,blue win,"Braum , Nautilus",0.5,11.7,2.6,24.5,25.375,9528.75,4912.625,2.0
1121998,blue loss,"Skarner , Rek'Sai",1.9166666666666667,7.166666666666667,0.9166666666666666,90.0,93.58333333333333,11273.416666666666,4207.666666666667,22.0,blue loss,"Aatrox , Camille",4.285714285714286,4.714285714285714,1.0,131.8,124.0,12278.8,12691.2,-6.0,blue loss,"Taliyah , Azir",3.5,4.5,1.0,143.0,147.5,14672.0,13856.0,-4.0,blue loss,"Ezreal , Kai'Sa",3.5,6.125,1.0,145.25,140.625,14483.5,20170.875,0.0,blue loss,"Nautilus , Tahm Kench",0.75,9.375,2.875,26.166666666666668,32.333333333333336,8197.666666666666,4206.5,0.0
1123988,blue win,"Jarvan IV , Sejuani",1.3571428571428572,12.071428571428571,1.7142857142857142,82.08333333333333,82.58333333333333,10949.416666666666,6647.25,4.0,blue win,"Aatrox , Camille",4.285714285714286,4.714285714285714,1.0,131.8,124.0,12278.8,12691.2,-6.0,blue win,"Azir , Zoe",2.857142857142857,6.857142857142857,1.7142857142857142,143.66666666666666,143.66666666666666,14245.333333333334,16639.666666666668,2.0,blue win,"Sivir , Jinx",4.5,7.5,1.0,152.33333333333334,138.0,13477.0,15199.666666666666,0.0,blue win,"Lux , Tahm Kench",1.0,11.125,1.0833333333333333,6.666666666666667,28.933333333333334,8279.2,7132.0,2.0
1114480,blue win,"Sejuani , Gragas",1.9,8.7,0.5,89.8,92.0,10789.4,5812.4,8.0,blue win,"Aatrox , Camille",4.285714285714286,4.714285714285714,1.0,131.8,124.0,12278.8,12691.2,-6.0,blue win,"Azir , Jayce",3.6666666666666665,6.666666666666667,1.3333333333333333,136.0,145.0,12216.0,8655.0,0.0,blue win,"Ezreal , Kai'Sa",3.5,6.125,1.0,145.25,140.625,14483.5,20170.875,0.0,blue win,"Yuumi , Lux",1.2941176470588236,11.705882352941176,0.5882352941176471,3.0833333333333335,7.166666666666667,9607.416666666666,14417.833333333334,-14.0
1124472,blue loss,"Sejuani , Jarvan IV",2.3333333333333335,10.25,0.6666666666666666,88.44444444444444,87.0,11030.0,7369.666666666667,-4.0,blue loss,"Aatrox , Camille",4.285714285714286,4.714285714285714,1.0,131.8,124.0,12278.8,12691.2,-6.0,blue loss,"Azir , Zoe",2.857142857142857,6.857142857142857,1.7142857142857142,143.66666666666666,143.66666666666666,14245.333333333334,16639.666666666668,2.0,blue loss,"Sivir , Kai'Sa",5.666666666666667,6.777777777777778,1.3888888888888888,144.375,131.75,16477.125,20439.25,4.0,blue loss,"Lux , Nautilus",1.35,11.05,1.75,7.785714285714286,23.428571428571427,9414.214285714286,7493.714285714285,22.0
1131632,blue win,"Olaf , Sejuani",4.1,6.8,1.3,88.66666666666667,83.66666666666667,13001.555555555555,11164.222222222223,-4.0,blue win,"Aatrox , Fiora",3.4285714285714284,4.428571428571429,1.1428571428571428,129.25,122.75,13688.0,14177.0,2.0,blue win,"Lissandra , Camille",2.0,4.0,1.0,174.0,147.0,18793.0,23702.0,0.0,blue win,"Ezreal , Sivir",3.8125,6.4375,0.8125,140.28571428571428,143.92857142857142,16329.142857142857,23168.0,-2.0,blue win,"Lux , Tahm Kench",1.0,11.125,1.0833333333333333,6.666666666666667,28.933333333333334,8279.2,7132.0,2.0
1132857,blue win,"Sejuani , Trundle",2.0,8.7,1.6,89.83333333333333,77.66666666666667,11315.666666666666,6506.166666666667,-16.0,blue win,"Aatrox , Fiora",3.4285714285714284,4.428571428571429,1.1428571428571428,129.25,122.75,13688.0,14177.0,2.0,blue win,"Yasuo , Sylas",4.25,8.75,3.0,148.0,134.0,13280.0,13730.0,4.0,blue win,"Sivir , Kai'Sa",5.666666666666667,6.777777777777778,1.3888888888888888,144.375,131.75,16477.125,20439.25,4.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
2019-231Funplus PhoenixTeam WE,blue win,"Karthus , Xin Zhao",3.5,6.0,3.0,125.0,84.0,12192.0,18089.0,2.0,blue win,"Aatrox , Fiora",3.4285714285714284,4.428571428571429,1.1428571428571428,129.25,122.75,13688.0,14177.0,2.0,blue win,"Irelia , Neeko",5.2,6.6,2.2,152.0,156.0,19051.0,7232.0,4.0,blue win,"Lucian , Ezreal",2.3333333333333335,3.6666666666666665,1.6666666666666667,157.0,129.0,16940.5,15752.0,-2.0,blue win,"Lux , Yuumi",1.5,11.291666666666666,1.375,5.2,4.0,8682.8,6038.4,14.0
2019-221Edward GamingJD Gaming,blue win,"Jarvan IV , Lee Sin",3.0,11.2,1.0,92.25,82.5,13135.5,9227.5,-20.0,blue win,"Aatrox , Gangplank",3.727272727272727,4.909090909090909,1.2727272727272727,139.375,112.75,15388.25,17006.375,12.0,blue win,"Neeko , Sylas",2.75,9.125,1.375,127.75,131.25,14229.5,15898.75,-2.0,blue win,"Xayah , Kai'Sa",5.615384615384615,6.0,0.9230769230769231,140.33333333333334,133.66666666666666,16743.666666666668,19075.0,-10.0,blue win,"Rakan , Nautilus",1.1,13.1,2.1,5.5,23.375,8738.375,5239.375,0.0
1093310,blue win,"Jarvan IV , Lee Sin",3.0,11.2,1.0,92.25,82.5,13135.5,9227.5,-20.0,blue win,"Aatrox , Gangplank",3.727272727272727,4.909090909090909,1.2727272727272727,139.375,112.75,15388.25,17006.375,12.0,blue win,"Corki , Azir",4.36,5.2,0.76,148.2608695652174,147.82608695652175,15228.91304347826,18717.956521739132,18.0,blue win,"Varus , Sivir",5.5,5.5,1.0,147.25,134.5,16440.25,21087.25,2.0,blue win,"Tahm Kench , Braum",0.8,8.2,1.75,39.166666666666664,24.333333333333332,9057.944444444445,4833.388888888889,2.0
1127365,blue loss,"Olaf , Sejuani",4.1,6.8,1.3,88.66666666666667,83.66666666666667,13001.555555555555,11164.222222222223,-4.0,blue loss,"Aatrox , Gnar",0.0,8.0,2.0,131.0,138.0,18747.0,16317.0,-10.0,blue loss,"Corki , Azir",4.36,5.2,0.76,148.2608695652174,147.82608695652175,15228.91304347826,18717.956521739132,18.0,blue loss,"Ashe , Kai'Sa",2.0,4.0,2.0,136.0,129.0,16521.5,18264.5,2.0,blue loss,"Tahm Kench , Braum",0.8,8.2,1.75,39.166666666666664,24.333333333333332,9057.944444444445,4833.388888888889,2.0
1132838,blue loss,"Lee Sin , Skarner",2.5,4.0,2.0,80.0,81.0,11127.5,7313.5,2.0,blue loss,"Aatrox , Irelia",3.3,5.6,1.5,126.0,138.0,13239.625,11521.375,10.0,blue loss,"Corki , Taliyah",1.0,1.0,0.0,162.0,143.0,12818.0,14964.0,0.0,blue loss,"Ezreal , Xayah",3.15,5.3,0.75,139.22222222222223,138.22222222222223,15121.722222222223,21010.833333333332,0.0,blue loss,"Lux , Thresh",0.0,7.5,0.5,5.0,19.0,7877.0,5652.0,-2.0
1091677,blue loss,"Karthus , Sejuani",2.6666666666666665,10.666666666666666,3.6666666666666665,110.33333333333333,79.66666666666667,12668.666666666666,18958.0,-6.0,blue loss,"Jayce , Camille",3.6666666666666665,5.833333333333333,2.0,114.66666666666667,122.0,13274.333333333334,19360.0,6.0,blue loss,"Aatrox , Irelia",3.3,5.6,1.5,126.0,138.0,13239.625,11521.375,10.0,blue loss,"Xayah , Varus",5.75,6.5,1.25,129.75,128.75,17798.75,19978.5,-2.0,blue loss,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1129180,blue win,"Sejuani , Sylas",2.7142857142857144,7.285714285714286,1.4285714285714286,83.85714285714286,85.57142857142857,11059.42857142857,6832.857142857143,2.0,blue win,"Aatrox , Jax",2.0,4.5,0.5,132.0,113.0,14279.0,10770.5,-6.0,blue win,"Corki , Azir",4.36,5.2,0.76,148.2608695652174,147.82608695652175,15228.91304347826,18717.956521739132,18.0,blue win,"Varus , Caitlyn",3.25,7.0,2.0,137.0,125.0,12476.0,15982.0,6.0,blue win,"Braum , Lux",0.6666666666666666,8.0,1.3333333333333333,22.5,2.5,8006.5,3588.5,-2.0
1131932,blue win,"Gragas , Elise",5.5,9.0,3.0,90.0,84.0,13225.0,11890.0,2.0,blue win,"Aatrox , Jayce",2.857142857142857,5.285714285714286,1.5,125.42857142857143,133.57142857142858,14009.07142857143,11377.642857142857,10.0,blue win,"Yasuo , Akali",2.5,8.0,2.0,143.5,135.0,12518.5,8245.0,0.0,blue win,"Varus , Kalista",4.0,6.2,1.0,135.0,134.6,13211.4,11748.0,8.0,blue win,"Nautilus , Galio",0.375,9.0,2.625,25.0,27.333333333333332,9956.0,5192.333333333333,-4.0
1133822,blue loss,"Lee Sin , Sejuani",4.333333333333333,6.666666666666667,2.0,82.0,75.66666666666667,14842.333333333334,9562.0,-10.0,blue loss,"Aatrox , Jayce",2.857142857142857,5.285714285714286,1.5,125.42857142857143,133.57142857142858,14009.07142857143,11377.642857142857,10.0,blue loss,"Sylas , Ryze",4.181818181818182,6.7272727272727275,1.8181818181818181,144.125,136.0,15131.5,17888.875,10.0,blue loss,"Kai'Sa , Kalista",7.0,5.0,1.0,135.0,136.0,14682.0,9743.0,-2.0,blue loss,"Lux , Thresh",0.0,7.5,0.5,5.0,19.0,7877.0,5652.0,-2.0
1080572,blue win,"Rek'Sai , Jarvan IV",3.0555555555555554,6.833333333333333,1.3333333333333333,97.58333333333333,83.0,12869.583333333334,8666.25,12.0,blue win,"Aatrox , Jayce",2.857142857142857,5.285714285714286,1.5,125.42857142857143,133.57142857142858,14009.07142857143,11377.642857142857,10.0,blue win,"Azir , Zoe",2.857142857142857,6.857142857142857,1.7142857142857142,143.66666666666666,143.66666666666666,14245.333333333334,16639.666666666668,2.0,blue win,"Sivir , Ezreal",4.9411764705882355,6.411764705882353,1.2352941176470589,146.6,139.0,15834.4,19998.1,2.0,blue win,"Nautilus , Yuumi",0.85,9.3,2.05,24.833333333333332,3.111111111111111,8201.5,4772.166666666667,-4.0
1092591,blue win,"Jarvan IV , Sejuani",1.3571428571428572,12.071428571428571,1.7142857142857142,82.08333333333333,82.58333333333333,10949.416666666666,6647.25,4.0,blue win,"Aatrox , Jayce",2.857142857142857,5.285714285714286,1.5,125.42857142857143,133.57142857142858,14009.07142857143,11377.642857142857,10.0,blue win,"Akali , Vladimir",5.0,7.0,1.0,144.0,140.0,15259.0,18346.0,0.0,blue win,"Xayah , Sivir",5.0,5.178571428571429,0.8214285714285714,139.28571428571428,133.52380952380952,17097.904761904763,16446.14285714286,2.0,blue win,"Rakan , Yuumi",1.2857142857142858,11.142857142857142,1.1428571428571428,6.571428571428571,5.142857142857143,9027.285714285714,5099.857142857143,-2.0
1082155,blue win,"Xin Zhao , Rek'Sai",2.1666666666666665,5.5,0.8333333333333334,91.0,87.0,12887.0,6961.0,10.0,blue win,"Aatrox , Jayce",2.857142857142857,5.285714285714286,1.5,125.42857142857143,133.57142857142858,14009.07142857143,11377.642857142857,10.0,blue win,"Azir , Taliyah",2.25,3.75,1.25,149.5,127.5,12164.5,9245.5,4.0,blue win,"Sona , Ezreal",2.25,8.75,0.75,50.333333333333336,116.33333333333333,14331.666666666666,12268.0,6.0,blue win,"Pyke , Tahm Kench",5.4,6.8,1.6,61.0,56.75,10102.25,5997.5,-6.0
1083593,blue win,"Jarvan IV , Rek'Sai",1.5833333333333333,10.833333333333334,2.0833333333333335,90.0,84.5,11822.75,5157.0,-12.0,blue win,"Aatrox , Jayce",2.857142857142857,5.285714285714286,1.5,125.42857142857143,133.57142857142858,14009.07142857143,11377.642857142857,10.0,blue win,"Neeko , Azir",2.25,5.5,1.25,148.66666666666666,145.66666666666666,13361.0,9528.0,-2.0,blue win,"Varus , Xayah",4.0,6.0,0.8,143.6,127.0,18999.4,25024.8,2.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1125310,blue win,"Jarvan IV , Sejuani",1.3571428571428572,12.071428571428571,1.7142857142857142,82.08333333333333,82.58333333333333,10949.416666666666,6647.25,4.0,blue win,"Aatrox , Jayce",2.857142857142857,5.285714285714286,1.5,125.42857142857143,133.57142857142858,14009.07142857143,11377.642857142857,10.0,blue win,"Vladimir , Rumble",4.5,8.5,3.0,110.0,130.0,11471.0,23494.0,0.0,blue win,"Sivir , Varus",4.8,6.8,1.6,141.75,143.75,16632.0,21914.5,-2.0,blue win,"Lux , Tahm Kench",1.0,11.125,1.0833333333333333,6.666666666666667,28.933333333333334,8279.2,7132.0,2.0
1144747,blue win,"Karthus , Olaf",5.0,9.333333333333334,2.3333333333333335,105.0,81.5,10014.0,8263.0,2.0,blue win,"Sylas , Kennen",3.5,6.25,2.75,129.33333333333334,109.66666666666667,12504.0,15769.0,6.0,blue win,"Aatrox , Karma",3.6666666666666665,4.0,1.0,134.5,131.0,11659.0,6867.5,4.0,blue win,"Kalista , Lucian",4.666666666666667,6.0,0.3333333333333333,138.33333333333334,150.66666666666666,14204.666666666666,14593.333333333334,2.0,blue win,"Nautilus , Yuumi",0.85,9.3,2.05,24.833333333333332,3.111111111111111,8201.5,4772.166666666667,-4.0
1080533,blue loss,"Gragas , Lee Sin",3.0,7.428571428571429,1.2857142857142858,80.83333333333333,89.0,11051.333333333334,10106.166666666666,10.0,blue loss,"Aatrox , Karma",3.6666666666666665,4.0,1.0,134.5,131.0,11659.0,6867.5,4.0,blue loss,"Azir , Akali",4.833333333333333,4.333333333333333,1.3333333333333333,144.2,132.2,14351.2,20581.8,4.0,blue loss,"Kalista , Ezreal",4.0,6.5,0.25,147.0,128.0,16360.2,11720.0,12.0,blue loss,"Lux , Tahm Kench",1.0,11.125,1.0833333333333333,6.666666666666667,28.933333333333334,8279.2,7132.0,2.0
2019-243Funplus PhoenixLGD Gaming,blue win,"Elise , Rek'Sai",3.75,7.5,1.75,87.5,81.5,12418.0,11224.0,4.0,blue win,"Sylas , Neeko",3.111111111111111,6.222222222222222,2.111111111111111,132.2,127.0,14482.2,14610.8,2.0,blue win,"Aatrox , Karma",3.6666666666666665,4.0,1.0,134.5,131.0,11659.0,6867.5,4.0,blue win,"Xayah , Lucian",4.8,5.6,1.2,129.42857142857142,133.0,16657.428571428572,16006.714285714286,6.0,blue win,"Lux , Pyke",1.5,9.5,2.0,3.0,18.0,7889.0,4331.0,-6.0
1132010,blue win,"Sejuani , Olaf",1.9166666666666667,8.416666666666666,0.75,86.0909090909091,90.63636363636364,10443.727272727272,6971.363636363636,4.0,blue win,"Aatrox , Kennen",3.090909090909091,4.363636363636363,2.1818181818181817,121.125,119.375,12942.875,13029.625,2.0,blue win,"Viktor , Sylas",3.5,6.0,2.0,112.5,125.0,15257.5,21118.5,2.0,blue win,"Caitlyn , Sivir",4.5,8.0,1.0,144.0,136.0,19734.5,31901.5,6.0,blue win,"Lux , Karma",1.0,10.5,0.75,3.0,7.0,9575.0,5958.0,-2.0
1180640,blue win,"Jarvan IV , Gragas",0.7142857142857143,12.285714285714286,2.0,87.57142857142857,79.57142857142857,11463.42857142857,6389.714285714285,6.0,blue win,"Aatrox , Kennen",3.090909090909091,4.363636363636363,2.1818181818181817,121.125,119.375,12942.875,13029.625,2.0,blue win,"Sylas , Irelia",5.5,7.8,1.6,138.6,133.2,15847.4,21161.8,12.0,blue win,"Sivir , Xayah",4.444444444444445,6.481481481481482,0.6296296296296297,140.94736842105263,128.0,14864.894736842105,15417.842105263158,-2.0,blue win,"Nautilus , Yuumi",0.85,9.3,2.05,24.833333333333332,3.111111111111111,8201.5,4772.166666666667,-4.0
1082145,blue win,"Skarner , Rek'Sai",1.9166666666666667,7.166666666666667,0.9166666666666666,90.0,93.58333333333333,11273.416666666666,4207.666666666667,22.0,blue win,"Aatrox , Kennen",3.090909090909091,4.363636363636363,2.1818181818181817,121.125,119.375,12942.875,13029.625,2.0,blue win,"Corki , Neeko",3.5,3.5,0.5,153.5,136.0,14608.5,18000.5,2.0,blue win,"Xayah , Sivir",5.0,5.178571428571429,0.8214285714285714,139.28571428571428,133.52380952380952,17097.904761904763,16446.14285714286,2.0,blue win,"Rakan , Tahm Kench",0.8,11.6,1.4666666666666666,5.6923076923076925,28.0,9215.0,6079.7692307692305,2.0
1095294,blue loss,"Jarvan IV , Olaf",2.272727272727273,11.454545454545455,1.6363636363636365,86.71428571428571,85.28571428571429,10709.0,5068.428571428572,2.0,blue loss,"Aatrox , Kennen",3.090909090909091,4.363636363636363,2.1818181818181817,121.125,119.375,12942.875,13029.625,2.0,blue loss,"Zoe , Neeko",3.0,13.0,1.0,122.0,123.0,11832.0,15743.0,0.0,blue loss,"Lucian , Sivir",4.4375,5.5625,1.375,144.46153846153845,130.84615384615384,15942.23076923077,15031.692307692309,16.0,blue loss,"Yuumi , Braum",0.5,15.0,1.5,2.5,24.0,9483.5,13686.0,2.0
2019-253Top EsportsTeam WE,blue win,"Elise , Xin Zhao",2.0,6.0,1.75,79.66666666666667,86.0,10924.0,7672.0,6.0,blue win,"Aatrox , Kennen",3.090909090909091,4.363636363636363,2.1818181818181817,121.125,119.375,12942.875,13029.625,2.0,blue win,"Azir , Jayce",3.6666666666666665,6.666666666666667,1.3333333333333333,136.0,145.0,12216.0,8655.0,0.0,blue win,"Kalista , Ezreal",4.0,6.5,0.25,147.0,128.0,16360.2,11720.0,12.0,blue win,"Nautilus , Yuumi",0.85,9.3,2.05,24.833333333333332,3.111111111111111,8201.5,4772.166666666667,-4.0
1086933,blue win,"Sylas , Jarvan IV",5.75,6.5,1.25,94.66666666666667,74.0,11083.666666666666,12887.0,2.0,blue win,"Aatrox , Kennen",3.090909090909091,4.363636363636363,2.1818181818181817,121.125,119.375,12942.875,13029.625,2.0,blue win,"Corki , Cassiopeia",5.0,8.0,1.6666666666666667,154.5,144.5,14530.5,18645.5,2.0,blue win,"Sivir , Yasuo",2.0,8.0,3.0,123.0,131.0,10459.0,5065.0,0.0,blue win,"Yuumi , Gragas",3.0,14.5,0.0,5.0,8.0,7696.0,11020.0,0.0
1113199,blue win,"Jarvan IV , Olaf",2.272727272727273,11.454545454545455,1.6363636363636365,86.71428571428571,85.28571428571429,10709.0,5068.428571428572,2.0,blue win,"Aatrox , Kennen",3.090909090909091,4.363636363636363,2.1818181818181817,121.125,119.375,12942.875,13029.625,2.0,blue win,"LeBlanc , Zoe",2.75,6.75,0.75,130.5,129.0,11617.0,15908.0,2.0,blue win,"Sivir , Kai'Sa",5.666666666666667,6.777777777777778,1.3888888888888888,144.375,131.75,16477.125,20439.25,4.0,blue win,"Lux , Galio",1.5,12.5,0.5,4.0,26.0,8257.0,4331.0,2.0
1118628,blue loss,"Olaf , Jarvan IV",3.8,6.2,0.8,104.75,69.75,11922.25,7102.75,-2.0,blue loss,"Aatrox , Kennen",3.090909090909091,4.363636363636363,2.1818181818181817,121.125,119.375,12942.875,13029.625,2.0,blue loss,"Zoe , Corki",3.0,6.8,1.0,140.4,138.8,13232.2,17543.2,8.0,blue loss,"Ezreal , Xayah",3.15,5.3,0.75,139.22222222222223,138.22222222222223,15121.722222222223,21010.833333333332,0.0,blue loss,"Lux , Rakan",1.5,9.642857142857142,1.2142857142857142,8.272727272727273,5.363636363636363,8969.0,6991.090909090909,10.0
1200114,blue win,"Skarner , Rek'Sai",1.9166666666666667,7.166666666666667,0.9166666666666666,90.0,93.58333333333333,11273.416666666666,4207.666666666667,22.0,blue win,"Aatrox , Neeko",2.8,4.4,1.4,141.5,133.5,13868.5,10115.25,-4.0,blue win,"Zoe , LeBlanc",3.3333333333333335,5.0,1.3333333333333333,129.5,135.0,12990.5,16147.0,-2.0,blue win,"Varus , Ezreal",4.555555555555555,6.888888888888889,1.3333333333333333,145.625,138.5,15210.125,17143.5,10.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1143542,blue win,"Aatrox , Rek'Sai",2.0,4.0,1.0,117.0,78.0,12131.0,8557.0,0.0,blue win,"Neeko , Kennen",3.0,4.5,1.6666666666666667,142.4,130.0,13051.6,10968.2,2.0,blue win,"Ryze , Zoe",2.0,5.5,2.0,133.0,139.0,16421.5,13918.5,0.0,blue win,"Ezreal , Xayah",3.15,5.3,0.75,139.22222222222223,138.22222222222223,15121.722222222223,21010.833333333332,0.0,blue win,"Tahm Kench , Rakan",0.5,7.0,0.8571428571428571,40.583333333333336,5.166666666666667,8971.0,4120.166666666667,-2.0
1144602,blue win,"Skarner , Rek'Sai",1.9166666666666667,7.166666666666667,0.9166666666666666,90.0,93.58333333333333,11273.416666666666,4207.666666666667,22.0,blue win,"Aatrox , Riven",5.0,7.0,0.0,130.0,117.0,12705.0,15845.0,0.0,blue win,"Ryze , Sylas",4.5,5.0,1.8333333333333333,138.8,130.4,14854.2,14083.0,-10.0,blue win,"Caitlyn , Xayah",3.8333333333333335,6.5,1.3333333333333333,147.4,130.8,14988.4,16637.4,8.0,blue win,"Lux , Nautilus",1.35,11.05,1.75,7.785714285714286,23.428571428571427,9414.214285714286,7493.714285714285,22.0
1144778,blue loss,"Jarvan IV , Lee Sin",3.0,11.2,1.0,92.25,82.5,13135.5,9227.5,-20.0,blue loss,"Akali , Aatrox",3.5,6.0,1.75,143.75,131.5,14161.0,15842.25,2.0,blue loss,"Corki , Lissandra",3.0,8.0,1.0,159.5,145.0,15832.5,17174.5,2.0,blue loss,"Ezreal , Sivir",3.8125,6.4375,0.8125,140.28571428571428,143.92857142857142,16329.142857142857,23168.0,-2.0,blue loss,"Karma , Lux",0.6,11.2,1.8,3.6666666666666665,5.333333333333333,8381.0,5870.0,2.0
1090827,blue win,"Xin Zhao , Gragas",5.0,9.0,0.0,87.0,73.0,12541.0,10572.0,-2.0,blue win,"Jayce , Poppy",2.0,10.0,2.0,144.0,129.0,12531.0,14171.0,-2.0,blue win,"Akali , Aatrox",3.5,6.0,1.75,143.75,131.5,14161.0,15842.25,2.0,blue win,"Ezreal , Sivir",3.8125,6.4375,0.8125,140.28571428571428,143.92857142857142,16329.142857142857,23168.0,-2.0,blue win,"Yuumi , Nautilus",0.7727272727272727,13.772727272727273,0.8636363636363636,5.066666666666666,23.933333333333334,8563.133333333333,11216.8,4.0
1118884,blue loss,"Olaf , Sejuani",4.1,6.8,1.3,88.66666666666667,83.66666666666667,13001.555555555555,11164.222222222223,-4.0,blue loss,"Akali , Aatrox",3.5,6.0,1.75,143.75,131.5,14161.0,15842.25,2.0,blue loss,"Cassiopeia , Corki",1.5,5.5,1.5,150.5,144.0,12963.0,17099.0,-2.0,blue loss,"Kai'Sa , Sivir",5.875,5.125,1.5625,135.8,137.2,17319.4,15693.6,-4.0,blue loss,"Nautilus , Braum",0.7777777777777778,9.88888888888889,2.2222222222222223,23.142857142857142,25.571428571428573,9117.57142857143,4878.857142857143,-2.0
1092552,blue win,"Sejuani , Skarner",2.4,11.6,0.8,88.0,84.0,11198.2,8775.2,4.0,blue win,"Gangplank , Vladimir",3.0,6.0,0.8333333333333334,136.66666666666666,130.66666666666666,13233.333333333334,16209.0,6.0,blue win,"Akali , Azir",4.0,4.0,1.5,132.25,128.75,12505.0,11649.75,-4.0,blue win,"Kai'Sa , Xayah",6.777777777777778,6.277777777777778,1.5555555555555556,132.625,135.25,17546.75,21408.75,10.0,blue win,"Galio , Rakan",0.5,9.666666666666666,3.0,25.75,6.0,8316.0,4139.75,-2.0
1092552,blue win,"Sejuani , Skarner",2.4,11.6,0.8,88.0,84.0,11198.2,8775.2,4.0,blue win,"Gangplank , Vladimir",3.0,6.0,0.8333333333333334,136.66666666666666,130.66666666666666,13233.333333333334,16209.0,6.0,blue win,"Akali , Azir",4.0,4.0,1.5,132.25,128.75,12505.0,11649.75,-4.0,blue win,"Kai'Sa , Xayah",6.777777777777778,6.277777777777778,1.5555555555555556,132.625,135.25,17546.75,21408.75,10.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1092552,blue win,"Sejuani , Skarner",2.4,11.6,0.8,88.0,84.0,11198.2,8775.2,4.0,blue win,"Gangplank , Vladimir",3.0,6.0,0.8333333333333334,136.66666666666666,130.66666666666666,13233.333333333334,16209.0,6.0,blue win,"Akali , Azir",4.0,4.0,1.5,132.25,128.75,12505.0,11649.75,-4.0,blue win,"Sona , Caitlyn",4.0,9.0,1.6666666666666667,79.0,127.66666666666667,14456.666666666666,14805.0,2.0,blue win,"Galio , Rakan",0.5,9.666666666666666,3.0,25.75,6.0,8316.0,4139.75,-2.0
